"","MSZoning","LotShape","LandContour","LandSlope","Neighborhood","BldgType","HouseStyle","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","ExterQual","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","Fence","SaleCondition","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","SalePrice"
"1153","RL","IR1","Lvl","Gtl","Crawfor","1Fam","1Story","Gable","Stone","Stone","None","TA","PConc","TA","TA","No","ALQ","Ex","Y","SBrkr","Ex","Typ","Gd","Attchd","Fin","TA","TA","Y","No Fence","Abnorml","0","1","0","2","1","6","1","20",0.769959508046946,0.0175753629024381,"6","7",1956,2004,-0.576077035080244,-0.323701697052026,-0.76321708812942,0.0354920423279341,1.67716982167278,-0.794890864438069,0.562411672619659,43,0.31161787088171,-0.0139385851416802,-0.751918199272585,-0.704241947620518,0.486836885407958,230000
"1154","RM","Reg","Lvl","Gtl","IDOTRR","1Fam","1Story","Gable","Wd Sdng","Wd Sdng","None","Gd","BrkTil","TA","TA","Av","ALQ","Ex","Y","SBrkr","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","Y","No Fence","Normal","0","1","0","2","1","5","0","30",-0.771475496108638,-0.0225998602871778,"6","8",1930,2007,-0.576077035080244,0.206885921838933,-0.654587104771119,-0.550322593764413,-0.896631419519929,-0.794890864438069,-1.33109383469947,89,-1.02650592761034,-0.191670762494108,-0.751918199272585,-0.704241947620518,0.139697131419223,120500
"1155","RL","IR1","Lvl","Gtl","NAmes","1Fam","2Story","Gable","VinylSd","VinylSd","Stone","TA","CBlock","TA","TA","Gd","ALQ","TA","Y","SBrkr","Gd","Typ","Gd","Attchd","Unf","TA","TA","Y","GdPrv","Normal","0","1","2","4","1","8","2","60",0.374719763391668,0.0155482847718982,"7","6",1965,1988,1.01329911209695,0.0227150128024019,-0.355854650535793,-0.440909743443664,-0.674172216763574,1.30806492156071,0.579538858112998,52,0.31161787088171,0.0889589912202519,-0.273215653023187,0.56356723058658,-0.0414192619662035,201800
"1156","RL","IR1","Lvl","Gtl","Veenker","1Fam","1Story","Gable","Plywood","Plywood","None","Gd","CBlock","Gd","TA","Gd","ALQ","TA","Y","SBrkr","Gd","Typ","Fa","Attchd","RFn","TA","TA","Y","No Fence","Normal","1","2","0","3","1","6","1","20",0.769959508046946,0.0012268556664935,"5","8",1976,2004,-0.576077035080244,1.56405012057242,-0.650060855464524,0.865206157260286,0.709730963174215,-0.794890864438069,-0.149318035659088,63,0.31161787088171,0.257336843448868,-0.751918199272585,-0.387289653068744,-0.0414192619662035,218000
"1157","RL","Reg","Lvl","Gtl","NAmes","1Fam","SLvl","Gable","BrkFace","BrkFace","None","TA","PConc","TA","TA","Gd","ALQ","Gd","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","MnPrv","Normal","0","2","0","3","1","6","1","80",0.572339635719307,-0.00569940165665244,"5","8",1965,1999,-0.576077035080244,0.415174449915962,0.0424552884446416,0.368289462053548,0.264812557661505,-0.794890864438069,-0.476637580642897,52,0.31161787088171,0.135730616839312,-0.751918199272585,0.684310961844399,-0.0414192619662035,179900
"1158","RL","IR1","Lvl","Gtl","NridgHt","Twnhs","1Story","Gable","VinylSd","VinylSd","Stone","Gd","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","No Fence","Normal","1","2","0","2","1","6","1","120",-1.44338306202261,-0.0269422035595873,"7","5",2007,2008,0.340021716417725,1.00934488264096,-0.355854650535793,0.584835728313365,0.391562568534312,-0.794890864438069,-0.383389570734719,95,0.31161787088171,0.715698774515657,0.620362433309023,0.231521969627578,-0.0414192619662035,230000
"1159","RL","Reg","Lvl","Gtl","Somerst","1Fam","1Story","Gable","VinylSd","VinylSd","Stone","Gd","PConc","Gd","TA","No","Unf","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Attchd","RFn","TA","TA","Y","No Fence","Partial","0","2","0","3","1","7","0","20",0.849007456978002,0.00691244348323671,"8","5",2007,2008,0.450395059971697,-0.972684900323611,2.29200119382278,1.19116527384085,1.07963405612955,-0.794890864438069,0.122813911623962,95,1.64974166937376,1.66983993714448,-0.751918199272585,-0.342010753847062,-0.0414192619662035,235128
"1160","RL","Reg","Lvl","Gtl","NWAmes","1Fam","2Story","Hip","HdBoard","HdBoard","BrkFace","Gd","CBlock","TA","TA","No","ALQ","TA","Y","SBrkr","Gd","Typ","TA","Attchd","RFn","Gd","TA","Y","No Fence","Normal","0","2","1","4","1","8","1","60",0.216623865529557,-0.00682284254827696,"6","6",1974,1974,0.91396310289838,-0.00359511705995971,-0.244961542524195,-0.356570671321419,-0.56811608521694,1.34242694420775,0.686108012293772,61,0.31161787088171,0.31346279419174,-0.751918199272585,0.337172734478169,-0.0414192619662035,185000
"1161","RL","Reg","Lvl","Gtl","NPkVill","Twnhs","2Story","Gable","Plywood","Brk Cmn","None","TA","CBlock","Gd","TA","No","ALQ","Fa","Y","SBrkr","TA","Typ","TA","Attchd","Unf","TA","TA","Y","No Fence","Normal","0","2","1","3","1","7","1","160",-1.83862280667789,-0.040232997760067,"6","5",1978,1978,-0.576077035080244,-0.290814034724074,-0.0525959469938712,-0.461424652878804,-0.795748757804838,0.581880842953288,-0.11316064406204,65,0.31161787088171,-0.15425346199886,-0.544480429231179,-0.704241947620518,-0.0414192619662035,146000
"1162","RL","IR1","Low","Gtl","Crawfor","1Fam","1Story","Hip","HdBoard","HdBoard","BrkFace","Gd","CBlock","TA","TA","No","BLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Detchd","Unf","TA","TA","Y","No Fence","Normal","1","1","0","3","1","7","1","20",9.58380581385965,0.0208138033856862,"6","7",1954,2006,-0.178732998285944,0.623462977992991,0.00171904468527898,0.543805909443084,1.23483815107584,-0.794890864438069,0.236995148246221,80,0.31161787088171,2.10949321796365,0.109746383976332,-0.704241947620518,-0.0414192619662035,224000
"1163","RL","Reg","Lvl","Gtl","Sawyer","1Fam","1Story","Gable","VinylSd","VinylSd","None","TA","CBlock","Gd","TA","No","BLQ","Gd","Y","SBrkr","TA","Typ","Po","Attchd","Fin","TA","TA","Y","No Fence","Normal","0","1","0","3","1","5","1","20",1.52091502289197,-0.00875711469211743,"5","5",1968,1968,-0.576077035080244,0.106030424033214,-0.373959647762177,-0.372526711993195,-0.694866096089747,-0.794890864438069,-1.18265822709053,55,0.31161787088171,-0.1074818363798,-0.751918199272585,-0.704241947620518,-0.0414192619662035,129000
"1164","RL","Reg","Lvl","Gtl","Sawyer","Duplex","SFoyer","Gable","Plywood","Plywood","None","TA","CBlock","Gd","TA","Av","GLQ","TA","Y","SBrkr","TA","Typ","No Fireplace","CarPort","Unf","Fa","TA","Y","No Fence","Alloca","2","0","2","0","2","6","0","90",-0.415759725918888,0.0116406642792912,"4","4",1969,1969,-0.576077035080244,1.65394306426882,-1.28373575838794,0.32042134003822,0.246705413251104,-0.794890864438069,-0.489958724915494,56,0.31161787088171,-0.341339964475101,0.205486893226211,-0.704241947620518,-0.0414192619662035,108959
"1165","RL","IR1","Lvl","Gtl","Veenker","1Fam","SLvl","Gable","Plywood","Plywood","None","TA","PConc","Gd","TA","Gd","ALQ","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","Unf","TA","TA","Y","No Fence","Normal","1","1","1","2","1","5","1","80",-0.0995679301946654,0.0275495642098175,"5","7",1978,1978,-0.576077035080244,0.518222458543545,-0.629692733584842,0.68968970987075,0.696797288595357,-0.794890864438069,-0.158833138710943,65,0.31161787088171,0.537966597163228,0.58844893022573,2.01249200568041,-0.0414192619662035,194000
"1166","RL","IR1","Lvl","Gtl","NridgHt","1Fam","1Story","Gable","VinylSd","VinylSd","Stone","Gd","PConc","Gd","TA","No","Unf","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Attchd","RFn","TA","TA","Y","No Fence","Partial","0","2","0","3","1","7","0","20",0.33519578892614,-0.00476645726404251,"7","5",2009,2009,0.902925768542982,-0.972684900323611,2.11547747086554,1.01336939206963,0.877868732699367,-0.794890864438069,-0.0256216959849744,96,0.31161787088171,0.799887700629965,-0.751918199272585,1.0163562228034,-0.0414192619662035,233170
"1167","RL","IR1","Lvl","Gtl","CollgCr","1Fam","1Story","Gable","VinylSd","VinylSd","Stone","Gd","PConc","Gd","TA","Av","Unf","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Attchd","RFn","TA","TA","Y","No Fence","Normal","0","2","0","3","1","7","0","20",-0.257663828056777,-0.00020431033892382,"8","5",2008,2008,-0.178732998285944,-0.972684900323611,2.54999740429874,1.45102079335263,1.37452183652751,-0.794890864438069,0.339758261206254,95,1.64974166937376,1.41727315880156,0.524621924059143,-0.206174056182015,-0.0414192619662035,245350
"1168","RL","IR1","Lvl","Gtl","Gilbert","1Fam","2Story","Gable","VinylSd","VinylSd","None","TA","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","TA","Typ","TA","Attchd","Fin","TA","TA","Y","No Fence","Normal","1","2","1","3","1","7","1","60",-0.494807674849943,0.00163715581821724,"6","5",2000,2000,-0.576077035080244,0.750628605661072,-0.892215193367402,-0.224363477183846,-0.526728326564595,0.836159810541375,0.295988787167721,87,0.31161787088171,-0.00458426001786817,-0.751918199272585,-0.130709224145879,-0.0414192619662035,173000
"1169","RL","Reg","Lvl","Gtl","Edwards","1Fam","2Story","Hip","Stucco","Stucco","None","TA","CBlock","TA","TA","No","Rec","Ex","Y","SBrkr","Gd","Typ","TA","Basment","Unf","TA","TA","Y","No Fence","Normal","0","2","0","4","1","7","2","70",1.95567874201278,0.0156850514891395,"6","7",1935,1986,-0.576077035080244,0.399826874162918,-0.149910307085682,0.158581498938777,0.18979724510413,1.20268805210979,1.12760879389984,24,0.31161787088171,0.31346279419174,-0.751918199272585,-0.704241947620518,-0.0414192619662035,235000
"1170","RL","IR1","Lvl","Gtl","NoRidge","1Fam","2Story","Hip","HdBoard","HdBoard","BrkFace","Gd","PConc","Ex","TA","Gd","GLQ","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","No Fence","Normal","1","3","1","4","1","10","1","60",1.87663079308172,0.123300919855537,"10","5",1995,1996,7.02864633578843,2.06832760960102,-0.0548590716471692,1.98896730742965,1.72890451998821,3.31938864716738,4.01829710105336,82,1.64974166937376,1.56226519822064,2.12827545399463,0.442823499328761,-0.0414192619662035,625000
"1171","RL","Reg","Lvl","Gtl","Mitchel","1Fam","SLvl","Gable","Plywood","Plywood","None","TA","CBlock","TA","TA","Av","ALQ","TA","Y","SBrkr","TA","Typ","Po","Attchd","Fin","TA","TA","Y","GdPrv","Normal","1","1","0","3","1","6","1","80",0.216623865529557,-0.00311060308030029,"6","6",1977,1977,-0.576077035080244,0.171805748689118,0.0152977926050665,0.0879190331066266,-0.115437474956915,-0.794890864438069,-0.756381610367431,64,-1.02650592761034,-0.537780792075153,0.867692082204545,-0.704241947620518,-0.0414192619662035,171000
"1172","RL","Reg","Lvl","Gtl","NAmes","1Fam","1Story","Hip","MetalSd","MetalSd","None","TA","CBlock","TA","TA","No","ALQ","Ex","Y","SBrkr","TA","Typ","TA","Attchd","RFn","TA","TA","Y","No Fence","Normal","1","1","0","3","1","6","1","20",0.216623865529557,-0.00682284254827696,"6","6",1958,1958,-0.576077035080244,0.478757263750003,0.0718759089375147,0.464025706084204,0.254465617998419,-0.794890864438069,-0.484249663084381,45,0.31161787088171,-0.186993599932202,-0.751918199272585,-0.704241947620518,-0.0414192619662035,163000
"1173","FV","IR1","Lvl","Gtl","Somerst","TwnhsE","2Story","Gable","MetalSd","MetalSd","None","Gd","PConc","Gd","TA","No","Unf","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Detchd","Fin","TA","TA","Y","No Fence","Normal","0","2","1","2","1","5","0","160",-1.40385908755708,-0.031748576765494,"7","5",2006,2007,-0.576077035080244,-0.972684900323611,0.130717149923261,-0.98569456066573,-1.3906977884323,0.63686007918855,-0.505182889798462,93,0.31161787088171,0.711021611953751,-0.751918199272585,0.110778238369759,-0.0414192619662035,171900
"1174","RL","IR1","Bnk","Gtl","ClearCr","1Fam","1.5Fin","Gable","MetalSd","MetalSd","None","TA","CBlock","TA","TA","No","Rec","TA","Y","SBrkr","Ex","Maj1","Gd","No Garage","No Garage","No Garage","No Garage","Y","MnPrv","Normal","0","3","0","3","1","12","1","50",2.66711028239228,0.0366982806881337,"5","6",1946,1994,-0.576077035080244,-0.639423255400365,0.927337027884131,1.23219509271113,1.22449121141276,1.42947740158025,2.98876295084266,43,-2.36462972610238,-2.2122049892375,0.221443644767858,-0.704241947620518,-0.0414192619662035,200500
"1175","RL","IR1","Lvl","Gtl","Crawfor","1Fam","2Story","Gable","Wd Sdng","Wd Sdng","None","TA","BrkTil","Gd","TA","No","Rec","TA","Y","SBrkr","TA","Typ","Gd","Detchd","Unf","TA","TA","Y","No Fence","Normal","0","2","1","4","1","9","1","70",0.374719763391668,0.0295180280329683,"6","8",1932,1950,-0.576077035080244,0.130148043073712,-0.267592789057174,-0.240319517855622,0.0190727406632062,1.89680090957997,1.57862467855776,21,0.31161787088171,-0.528426466951341,-0.751918199272585,-0.704241947620518,-0.0414192619662035,239000
"1176","RL","Reg","Lvl","Gtl","NoRidge","1Fam","1.5Fin","Hip","HdBoard","HdBoard","BrkFace","Gd","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","No Fence","Normal","0","2","1","4","1","9","1","50",0.572339635719307,0.000787248361075211,"8","5",1992,2000,1.28371380380419,0.562072674980814,0.940915775803918,1.42594701515413,2.49975152488814,0.907174657345256,2.58151654022327,79,0.31161787088171,0.318139956753646,-0.751918199272585,-0.206174056182015,-0.0414192619662035,285000
"1177","RL","IR1","Lvl","Gtl","Mitchel","1Fam","1Story","Gable","HdBoard","Plywood","None","TA","CBlock","TA","TA","No","ALQ","TA","Y","SBrkr","TA","Typ","No Fireplace","Attchd","Unf","TA","TA","Y","MnPrv","Normal","1","1","0","3","1","5","0","20",-1.32481113862603,-0.0174173786088577,"5","5",1984,1985,-0.576077035080244,0.469987220462549,-0.790374583968995,-0.413556530863476,-0.619850783532372,-0.794890864438069,-1.12747062938977,71,-1.02650592761034,-0.977434072894317,2.13625382976545,-0.704241947620518,-0.0414192619662035,119500
"1178","RM","Reg","Bnk","Gtl","OldTown","1Fam","1.5Fin","Gable","MetalSd","MetalSd","None","TA","CBlock","TA","TA","No","Rec","TA","Y","SBrkr","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","N","No Fence","Normal","0","1","0","3","1","5","0","50",-0.613379598246527,-0.0320758399817498,"6","8",1926,2004,-0.576077035080244,0.0534101643084904,-0.491642129733669,-0.545763725001049,-0.891457949688386,0.135174548541783,-0.554661425668107,15,-1.02650592761034,-1.23000085123724,-0.751918199272585,-0.704241947620518,0.17742971337452,115000
"1179","RL","IR1","Lvl","Gtl","Crawfor","1Fam","1.5Fin","Gable","Wd Sdng","Wd Sdng","None","TA","BrkTil","TA","TA","No","Unf","Ex","Y","SBrkr","TA","Typ","Gd","Detchd","Unf","Fa","TA","Y","No Fence","Normal","0","1","1","3","1","7","1","50",-0.652903572712055,-0.0138516749093538,"5","6",1921,1950,-0.576077035080244,-0.972684900323611,0.370608363172841,-0.744074516207407,-0.886284479856843,0.403198325188686,-0.32820197303396,10,-1.02650592761034,-1.34225275272299,0.779929948725489,-0.704241947620518,0.151016906005812,154900
"1180","RL","Reg","Lvl","Gtl","Edwards","1Fam","1Story","Gable","Wd Sdng","Wd Sdng","None","TA","Slab","No Basement","No Basement","No Basement","No Basement","Gd","Y","SBrkr","TA","Min2","Gd","No Garage","No Garage","No Garage","No Garage","N","No Fence","Normal","0","1","0","3","1","5","1","20",0.256147839995085,-0.0106571951566476,"5","5",1954,1954,-0.576077035080244,-0.972684900323611,-1.28373575838794,-2.41034104921716,-0.099917065462286,-0.794890864438069,-0.744963486705205,26,-2.36462972610238,-2.2122049892375,-0.751918199272585,-0.160895156960333,0.31704026660912,93000
"1181","RL","IR2","Lvl","Gtl","Timber","1Fam","2Story","Gable","MetalSd","MetalSd","None","TA","Wood","Gd","TA","No","LwQ","Ex","Y","SBrkr","TA","Typ","No Fireplace","Attchd","Fin","TA","TA","Y","GdPrv","Normal","0","2","1","4","1","8","0","60",0.374719763391668,0.00319043496402853,"7","5",1990,1991,-0.576077035080244,1.69340825906236,-1.28373575838794,0.361451158908501,0.350174809881967,1.99072377148188,1.90023516171046,77,0.31161787088171,1.02906866616336,-0.751918199272585,-0.704241947620518,-0.0414192619662035,250000
"1182","RM","IR1","HLS","Mod","Crawfor","TwnhsE","1Story","Hip","CemntBd","CmentBd","Stone","Ex","PConc","Ex","TA","Gd","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","No Fence","Partial","1","2","0","2","1","5","1","120",-0.257663828056777,-0.0240798715487527,"8","5",2008,2008,0.450395059971697,2.27223111603432,-1.01216079999219,1.2367539614745,1.2658789700651,-0.794890864438069,0.259831395570673,95,0.31161787088171,0.0421873656011919,0.54057867560079,0.0956852719625318,-0.0414192619662035,392500
"1183","RL","IR1","Lvl","Gtl","NoRidge","1Fam","2Story","Hip","Wd Sdng","ImStucc","None","Gd","PConc","Ex","TA","Av","GLQ","Ex","Y","SBrkr","Ex","Typ","TA","Attchd","Fin","TA","TA","Y","MnPrv","Abnorml","1","3","1","4","1","10","2","60",3.53663772063389,0.0249412275310023,"10","5",1996,1996,-0.576077035080244,3.62281778230221,-0.604798362398565,3.0511837292936,3.22921077113572,3.93561425330428,5.63396159925832,83,1.64974166937376,1.59032817359208,0.6123840575382,0.473009432143216,-0.0414192619662035,745000
"1184","RL","Reg","Lvl","Gtl","OldTown","1Fam","1Story","Hip","Stucco","Stucco","None","TA","BrkTil","TA","TA","No","Rec","Ex","Y","SBrkr","TA","Typ","Gd","Detchd","Unf","TA","TA","Y","No Fence","Normal","1","1","0","2","1","5","1","30",-0.415759725918888,0.00138316048619778,"5","6",1920,1950,-0.576077035080244,0.827366484426294,-0.607061487051863,0.142625458267001,-0.0843966559676566,-0.794890864438069,-0.733545363042979,57,0.31161787088171,1.15535205533482,1.07512985224595,-0.704241947620518,-0.0414192619662035,120000
"1185","RL","Reg","Lvl","Mod","Timber","1Fam","1Story","Hip","MetalSd","MetalSd","BrkFace","TA","CBlock","TA","TA","Gd","Rec","Gd","Y","SBrkr","TA","Typ","TA","2Types","RFn","TA","TA","Y","No Fence","Normal","1","1","1","3","1","5","2","20",-0.810999470574166,0.120238322294456,"5","4",1963,1963,0.671141747079641,1.56843514221615,-0.349065276575899,1.17292979878739,1.05894017680338,-0.794890864438069,0.107589746740994,50,1.64974166937376,2.44157175985897,-0.751918199272585,3.26520821748028,-0.0414192619662035,186700
"1186","RL","Reg","Lvl","Gtl","Edwards","1Fam","1.5Fin","Gable","AsbShng","AsbShng","None","TA","BrkTil","TA","TA","No","BLQ","Gd","Y","SBrkr","TA","Typ","No Fireplace","Attchd","Unf","TA","TA","Y","No Fence","Normal","1","1","0","4","1","7","0","50",-0.415759725918888,-0.00380420571773804,"5","7",1924,1950,-0.576077035080244,-0.113220658153133,-0.396590894295156,-0.623264493978246,-0.552595675722311,-0.171792853771764,-0.56037048749922,52,-1.02650592761034,-0.378757264970349,-0.751918199272585,-0.704241947620518,0.403825205106304,104900
"1187","RL","IR1","Bnk","Mod","OldTown","2fmCon","2Story","Gable","HdBoard","HdBoard","None","TA","CBlock","Fa","TA","Mn","BLQ","TA","Y","SBrkr","TA","Typ","No Fireplace","CarPort","Unf","Fa","Fa","Y","No Fence","Abnorml","1","2","0","3","2","7","0","190",1.44186707396092,0.000479523247282408,"3","5",1900,1970,-0.576077035080244,-0.00798013870368664,-0.0661746949136588,-0.181054223931883,-0.384457906197159,0.774308169776705,0.349273364258109,9,0.31161787088171,-0.24779671323698,-0.751918199272585,0.412637566514306,-0.0414192619662035,95000
"1188","RL","Reg","Lvl","Gtl","NoRidge","1Fam","1Story","Gable","ImStucc","ImStucc","None","Gd","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","Fa","Attchd","RFn","TA","TA","Y","GdPrv","Normal","1","2","0","2","1","5","1","20",0.730435533581418,0.0094963575339731,"8","5",1994,1995,-0.576077035080244,2.21961085630959,-0.903530816633891,1.29146038663487,1.1934503924235,-0.794890864438069,0.206546818480285,81,1.64974166937376,1.32840707012534,-0.751918199272585,1.0163562228034,0.32081352480465,262000
"1189","RL","IR1","Lvl","Gtl","CollgCr","1Fam","2Story","Gable","VinylSd","VinylSd","BrkFace","Gd","PConc","Gd","TA","No","Unf","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Attchd","RFn","TA","TA","Y","No Fence","Normal","0","2","1","3","1","7","0","60",-0.0995679301946654,-0.00772647978719233,"7","5",2002,2002,-0.0518036531988763,-0.972684900323611,0.596920828502633,-0.516131078039179,-0.857830395783356,1.10418358718828,0.275055560453641,89,0.31161787088171,0.0936361537821579,0.396967911725971,0.322079768070942,-0.0414192619662035,195000
"1190","RL","Reg","Lvl","Gtl","Gilbert","1Fam","2Story","Gable","VinylSd","VinylSd","None","TA","PConc","TA","TA","No","Unf","Gd","Y","SBrkr","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","No Fence","Normal","0","2","1","3","1","7","1","60",-0.415759725918888,-0.0147357740458062,"7","5",1999,1999,-0.576077035080244,-0.972684900323611,0.965810146990195,-0.144583273824966,-0.348243617376357,0.982771107168741,0.549090528347062,86,0.31161787088171,-0.144899136875048,0.365054408642677,0.201336036813123,-0.0414192619662035,189000
